"Dates"	"Value"	"Modif"
2012-08-19	22.6	"NO"
2012-08-20	22.8	"NO"
2012-08-21	23.7	"NO"
2012-08-22	23.2	"NO"
2012-08-23	23.4	"NO"
2012-08-24	24.2	"NO"
2012-08-25	23.6	"NO"
2012-08-26	23.7	"NO"
2012-08-27	23.2	"NO"
2012-08-28	23.6	"NO"
2012-08-29	23.5	"NO"
2012-08-30	21.7	"NO"
2012-08-31	23.1	"NO"
2012-09-01	22.5881879436225	"SI"
2012-09-02	22.8420765709025	"SI"
2012-09-03	23.246855047373	"SI"
2012-09-04	21.9955400653419	"SI"
2012-09-05	23.2067951538395	"SI"
2012-09-06	23.8601869246307	"SI"
2012-09-07	25.7192768569827	"SI"
2012-09-08	22.5619526726665	"SI"
2012-09-09	22.9043127824376	"SI"
2012-09-10	23.1586822724677	"SI"
2012-09-11	23.0272900925433	"SI"
2012-09-12	22.0999477762979	"SI"
2012-09-13	20.9568015173391	"SI"
2012-09-14	22.1507059858297	"SI"
2012-09-15	22.5664205246818	"SI"
2012-09-16	23.1866505043396	"SI"
2012-09-17	22.8814142410449	"SI"
2012-09-18	23.9837734912163	"SI"
2012-09-19	22.9014787869544	"SI"
2012-09-20	22.1156414646245	"SI"
2012-09-21	23.5684325842407	"SI"
2012-09-22	22.2601539764582	"SI"
2012-09-23	23.5533660106001	"SI"
2012-09-24	22.0382313224701	"SI"
2012-09-25	23.6950220163948	"SI"
2012-09-26	24.2178491974371	"SI"
2012-09-27	23.0863525218981	"SI"
2012-09-28	25.3524898971617	"SI"
2012-09-29	24.7420046378665	"SI"
2012-09-30	22.1472583343984	"SI"
2012-10-01	23.9066877789971	"SI"
2012-10-02	24.2749450133489	"SI"
2012-10-03	24.3493280668251	"SI"
2012-10-04	25.1944193010737	"SI"
2012-10-05	23.3192155796515	"SI"
2012-10-06	24.505381681562	"SI"
2012-10-07	23.4279244825532	"SI"
2012-10-08	23.9096588765114	"SI"
2012-10-09	23.6931959527531	"SI"
2012-10-10	23.0827441622646	"SI"
