"Dates"	"Value"	"Modif"
2013-02-04	32.2	"NO"
2013-02-05	33.8	"NO"
2013-02-06	33.2	"NO"
2013-02-07	32.2	"NO"
2013-02-08	33	"NO"
2013-02-09	34.1	"NO"
2013-02-10	32.6	"NO"
2013-02-11	34.2	"NO"
2013-02-12	34.4	"NO"
2013-02-13	33.6	"NO"
2013-02-14	34.2	"NO"
2013-02-15	34.2	"NO"
2013-02-16	33.8	"NO"
2013-02-17	33	"NO"
2013-02-18	33.8	"NO"
2013-02-19	36	"NO"
2013-02-20	36	"NO"
2013-02-21	34.1353932295959	"SI"
2013-02-22	33.6799712455197	"SI"
2013-02-23	35.9859544377483	"SI"
2013-02-24	33.5271989934419	"SI"
2013-02-25	35.3781816688851	"SI"
2013-02-26	34.7872540618561	"SI"
2013-02-27	34.6236749298321	"SI"
2013-02-28	33.7456112073381	"SI"
2013-03-01	33.6899948359397	"SI"
2013-03-02	32.671278862723	"SI"
2013-03-03	34.942054149273	"SI"
2013-03-04	35.4621153551268	"SI"
2013-03-05	36.6362126519492	"SI"
2013-03-06	34.1725832208182	"SI"
2013-03-07	35.4858294968083	"SI"
2013-03-08	34.6432210072341	"SI"
2013-03-09	36.0095019987072	"SI"
2013-03-10	32.4759363189632	"SI"
2013-03-11	34.4814128725681	"SI"
2013-03-12	30.9514166910801	"SI"
2013-03-13	32.8554132129485	"SI"
2013-03-14	32.6450872275982	"SI"
2013-03-15	33.3846086145676	"SI"
2013-03-16	30.9132033355084	"SI"
2013-03-17	33.8988872716757	"SI"
2013-03-18	32.502075322856	"SI"
2013-03-19	35.9144427030087	"SI"
2013-03-20	36.0425065062098	"SI"
2013-03-21	36.4086417185813	"SI"
2013-03-22	35.1001366785283	"SI"
2013-03-23	33.1478487692811	"SI"
2013-03-24	35.3951371246748	"SI"
2013-03-25	33.493368675424	"SI"
2013-03-26	34.2856106023439	"SI"
2013-03-27	33.8193410997671	"SI"
2013-03-28	36.2725718184761	"SI"
2013-03-29	34.9691112878002	"SI"
2013-03-30	35.3039955592578	"SI"
2013-03-31	35.664431750744	"SI"
2013-04-01	34.6570974667968	"SI"
2013-04-02	33.994077906005	"SI"
2013-04-03	34.8199650213079	"SI"
2013-04-04	34.2525050351814	"SI"
2013-04-05	34.5942014792807	"SI"
2013-04-06	32.5409395460963	"SI"
2013-04-07	33.786396754966	"SI"
2013-04-08	33.0241269376591	"SI"
2013-04-09	33.4935137159122	"SI"
2013-04-10	33.6402922528858	"SI"
2013-04-11	33.056403300738	"SI"
2013-04-12	31.484881273421	"SI"
2013-04-13	33.2069267099167	"SI"
2013-04-14	34.1538297647005	"SI"
2013-04-15	34.2882152182451	"SI"
2013-04-16	31.4497782063966	"SI"
2013-04-17	36.1131454315359	"SI"
2013-04-18	33.3094242619054	"SI"
2013-04-19	32.7445961570341	"SI"
2013-04-20	34.1243666112483	"SI"
2013-04-21	34.3006382787046	"SI"
2013-04-22	34.2635909144035	"SI"
2013-04-23	35.0971994192615	"SI"
2013-04-24	34.2573528096195	"SI"
2013-04-25	35.3674328184617	"SI"
2013-04-26	33.485458082133	"SI"
2013-04-27	33.386427822739	"SI"
2013-04-28	33.2086417549545	"SI"
2013-04-29	31.9082948201515	"SI"
2013-04-30	34.2258495109513	"SI"
2013-05-01	33.1163020530218	"SI"
2013-05-02	30.3799745224666	"SI"
2013-05-03	34.5206596769364	"SI"
2013-05-04	32.9524101717536	"SI"
2013-05-05	31.6800387561917	"SI"
2013-05-06	28.5192785647208	"SI"
2013-05-07	29.8016571683511	"SI"
2013-05-08	31.6496533933028	"SI"
2013-05-09	30.6215386195533	"SI"
